time,x,y,z,class
15.33,-0.631,0.455,0.735,2
15.42,-0.646,0.528,0.57,2
15.5,-0.648,0.485,0.568,2
15.58,-0.672,0.482,0.528,2
15.67,-0.687,0.481,0.571,2
15.75,-0.672,0.512,0.544,2
15.83,-0.665,0.537,0.559,2
15.92,-0.669,0.614,0.545,2
16.0,-0.632,0.45,0.522,2
16.08,-0.636,0.299,0.42,2
16.17,-0.865,0.459,0.395,2
16.25,-0.73,0.541,0.526,2
16.33,-0.672,0.503,0.475,2
16.42,-0.77,0.511,0.483,2
16.5,-0.705,0.601,0.463,2
16.58,-0.677,0.675,0.542,2
16.67,-0.82,0.658,0.706,2
16.75,-0.812,0.256,0.513,2
16.83,-0.433,-0.058,0.743,2
16.92,-0.306,0.415,0.956,2
17.0,-0.627,0.825,0.1,2
17.08,-0.735,1.543,-0.068,2
17.17,-0.611,0.83,0.018,2
17.25,-0.655,0.503,-0.297,2
17.33,-1.434,0.568,0.443,2
17.42,-1.03,0.462,-0.018,2
17.5,-0.656,0.995,-0.272,2
17.58,-0.918,0.336,-0.298,2
17.67,-0.984,0.173,-0.233,2
17.75,-0.779,0.163,-0.562,2
17.83,-0.583,0.206,-0.69,2
17.92,-0.629,0.206,-0.677,2
18.0,-0.656,0.132,-0.648,2
18.07,-0.684,0.041,-0.595,2
18.13,-0.68,0.007,-0.659,2
18.2,-0.708,0.057,-0.725,2
18.27,-0.768,0.062,-0.626,2
18.33,-0.645,0.017,-0.246,2
18.4,-0.587,0.38,-0.342,2
18.47,-1.017,0.727,-1.338,2
18.53,-0.741,0.999,-0.546,2
18.6,-0.917,0.396,0.644,2
18.67,-0.412,-0.434,0.735,2
18.73,-0.096,-0.019,0.669,2
18.8,-0.769,1.679,0.189,2
18.87,-0.257,1.655,0.143,2
18.93,-0.35,0.863,-0.034,2
19.0,-0.929,0.434,0.492,2
19.08,-0.831,0.335,1.11,2
19.17,-0.876,0.723,0.491,2
19.25,-1.076,0.756,0.052,2
19.33,-1.348,0.55,0.159,2
19.42,-0.906,0.042,-0.278,2
19.5,-0.244,0.153,-0.45,2
19.58,-0.619,1.089,-0.725,2
19.67,-0.485,1.002,-0.495,2
19.75,-0.512,0.522,-0.472,2
19.83,-0.686,0.331,-0.22,2
19.92,-1.349,0.605,0.276,2
20.0,-1.067,0.474,0.429,2
20.08,-0.503,0.529,-0.041,2
20.17,-0.387,1.101,-0.908,2
20.25,-0.643,0.686,-0.838,2
20.33,-1.228,0.208,-0.253,2
20.42,-1.344,0.674,-0.409,2
20.5,-0.363,0.835,0.296,2
20.58,-0.069,0.18,0.598,2
20.67,-0.627,0.219,0.283,2
20.75,-1.381,0.766,0.307,2
20.83,-0.616,0.521,0.905,2
20.92,-0.499,0.527,0.734,2
21.0,-0.491,0.576,0.687,2
21.08,-0.497,0.526,0.668,2
21.17,-0.543,0.545,0.686,2
21.25,-0.447,0.554,0.661,2
21.33,-0.462,0.591,0.699,2
21.42,-0.561,0.523,0.722,2
21.5,-0.46,0.566,0.697,2
21.58,-0.679,0.665,0.562,2
21.67,-0.583,0.614,0.407,2
21.75,-0.761,0.645,0.36,2
21.83,-0.783,0.517,0.43,2
21.92,-0.758,0.461,0.297,2
22.0,-1.024,0.48,0.236,2
22.08,-0.858,0.301,0.333,2
22.17,-0.666,0.532,0.395,2
22.25,-0.605,0.703,0.263,2
22.33,-0.531,0.488,0.026,2
22.42,-0.593,0.414,-0.571,2
22.5,-1.202,0.434,-1.108,2
22.58,-0.52,0.656,-0.539,2
22.67,-0.615,0.696,-0.245,2
22.75,-0.8,0.855,-0.627,2
22.83,-1.002,0.751,-1.188,2
22.92,-0.871,0.143,0.046,2
23.0,-0.865,-0.348,0.653,2
23.08,-0.592,-0.117,0.359,2
23.17,-0.5,0.521,0.087,2
23.25,-0.457,1.333,0.206,2
23.33,-1.122,1.214,0.312,2
23.42,-0.379,0.645,0.186,2
23.5,-0.412,0.709,0.185,2
23.58,-0.546,1.056,-0.021,2
23.67,-0.273,0.828,-0.154,2
23.75,-0.916,0.691,-0.343,2
23.83,-0.832,0.581,-0.291,2
23.92,-1.525,0.347,0.341,2
24.0,-1.15,0.797,0.933,2
24.07,-0.418,0.685,-0.56,2
24.13,-0.776,0.597,-0.245,2
24.2,-1.024,0.615,0.106,2
24.27,-0.812,0.553,1.004,2
24.33,-1.301,0.249,0.326,2
24.4,-0.912,0.224,0.04,2
24.47,-0.378,0.214,0.111,2
24.53,-0.195,0.432,0.108,2
24.6,-0.091,0.767,0.189,2
24.67,-0.485,1.31,0.588,2
24.73,-0.559,1.043,0.867,2
24.8,-0.454,0.613,0.443,2
24.87,-0.628,0.717,0.436,2
24.93,-0.559,0.75,0.48,2
25.0,-0.705,0.865,0.265,2
25.08,-0.778,1.251,0.173,2
25.17,-0.025,0.824,0.558,2
25.25,0.067,0.382,1.13,2
25.33,-0.591,0.371,0.216,2
25.42,-1.18,0.143,-0.903,2
25.5,-1.514,0.292,-0.146,2
25.58,-0.794,0.61,0.333,2
25.67,-0.641,0.555,0.111,2
25.75,-0.714,0.747,-0.074,2
25.83,-0.768,0.67,-0.329,2
25.92,-1.192,0.452,-0.202,2
26.0,-1.435,0.118,-0.253,2
26.08,-1.356,-0.095,-0.44,2
26.17,-1.109,-0.145,-0.38,2
26.25,-0.389,-0.178,-0.321,2
26.33,-0.311,-0.062,-0.248,2
26.42,-0.894,0.744,-0.006,2
26.5,-1.132,1.515,-0.07,2
26.58,-0.7,1.042,0.062,2
26.67,-0.842,0.701,0.324,2
26.75,-0.956,0.379,0.443,2
26.83,-0.988,0.084,0.6,2
26.92,-0.842,-0.127,0.562,2
27.0,-0.737,-0.112,0.415,2
27.08,-0.537,0.062,0.221,2
27.17,0.085,0.791,0.42,2
27.25,-0.729,1.214,1.216,2
27.33,-0.53,0.496,0.776,2
27.42,-0.901,0.599,-0.416,2
27.5,-1.185,0.379,-0.394,2
27.58,-0.917,0.46,0.014,2
27.67,-0.788,0.372,0.149,2
27.75,-0.838,0.381,0.14,2
27.83,-0.817,0.447,0.221,2
27.92,-0.747,0.402,0.27,2
28.0,-0.96,0.442,0.227,2
28.08,-0.998,0.154,0.069,2
28.17,-1.215,0.468,-0.024,2
28.25,-0.875,0.465,0.253,2
28.33,-0.831,0.276,0.457,2
28.42,-0.766,0.188,0.566,2
28.5,-0.743,0.236,0.235,2
28.58,-1.194,0.678,0.158,2
28.67,-0.573,0.517,0.807,2
28.75,-0.597,0.349,0.655,2
28.83,-0.787,0.671,0.253,2
28.92,-0.559,0.774,0.353,2
29.0,-0.907,0.652,0.217,2
29.07,-1.039,0.305,0.086,2
29.13,-0.676,0.189,0.381,2
29.2,-0.884,0.588,0.485,2
29.27,-0.984,0.494,0.077,2
29.33,-1.432,0.185,-0.371,2
29.4,-1.14,-0.238,-0.6,2
29.47,-0.531,-0.293,-0.221,2
29.53,-0.654,-0.081,-0.318,2
29.6,-1.57,0.91,-0.569,2
29.67,-1.051,1.033,0.099,2
29.73,-0.413,0.259,0.481,2
29.8,-0.202,0.367,0.755,2
29.87,-0.518,1.2,0.747,2
29.93,-0.982,0.828,0.929,2
30.0,-1.154,0.36,0.543,2
30.08,-0.759,0.469,0.451,2
30.17,-0.629,0.58,0.489,2
30.25,-0.801,0.596,0.415,2
30.33,-0.878,0.354,0.345,2
30.42,-0.929,-0.056,0.336,2
30.5,-0.541,0.298,0.448,2
30.58,-0.654,0.834,0.731,2
30.67,-0.721,0.498,0.638,2
30.75,-0.624,0.361,0.574,2
30.83,-0.439,0.405,0.867,2
30.92,-0.61,0.628,0.608,2
31.0,-0.518,0.554,0.554,2
31.08,-0.614,0.521,0.563,2
31.17,-0.527,0.613,0.582,2
31.25,-0.37,0.758,0.547,2
31.33,-0.537,0.524,0.58,2
31.42,-0.577,0.629,0.516,2
31.5,-0.32,0.881,0.475,2
31.58,-0.406,0.787,0.419,2
31.67,0.155,0.495,-0.579,2
31.75,-1.205,1.723,1.274,2
31.83,-1.015,0.801,1.086,2
31.92,0.108,0.03,0.551,2
32.0,0.135,0.343,-0.083,2
32.08,-0.687,1.504,0.526,2
32.17,-0.42,0.76,0.828,2
32.25,-0.49,0.615,0.439,2
32.33,-0.418,0.733,0.513,2
32.42,-0.293,0.812,0.713,2
32.5,-0.156,0.835,0.651,2
32.58,-0.658,0.367,0.017,2
32.67,-0.487,0.306,-0.01,2
32.75,-1.358,1.455,-0.52,2
32.83,-0.498,0.968,0.359,2
32.92,-0.769,1.021,-0.132,2
33.0,-1.165,0.62,-0.674,2
33.08,-0.722,0.452,-0.773,2
33.17,-0.567,0.147,0.096,2
33.25,-0.473,-0.204,0.433,2
33.33,0.188,0.772,1.613,2
33.42,-0.107,1.357,1.699,2
33.5,-0.664,0.357,-0.027,2
33.58,-0.811,0.315,-0.776,2
33.67,-1.107,0.533,-0.195,2
33.75,-0.84,0.341,0.434,2
33.83,-0.729,0.316,0.528,2
33.92,-0.728,0.319,0.526,2
34.0,-0.782,0.304,0.503,2
34.08,-0.792,0.241,0.457,2
34.17,-0.826,0.235,0.444,2
34.25,-0.974,0.231,0.434,2
34.33,-0.925,0.186,0.32,2
34.42,-0.854,0.27,0.3,2
34.5,-0.925,0.404,0.497,2
34.58,-0.665,0.325,0.55,2
34.67,-0.5,0.254,0.375,2
34.75,-1.023,0.284,-0.346,2
34.83,-1.109,0.382,-0.537,2
34.92,-0.911,0.314,-0.339,2
35.0,-0.753,0.247,-0.438,2
35.07,-0.806,0.359,-0.612,2
35.13,-0.836,0.396,-0.721,2
35.2,-0.817,0.302,-0.47,2
35.27,-0.942,0.252,-0.333,2
35.33,-0.976,0.234,-0.306,2
35.4,-0.362,0.336,-0.39,2
35.47,-0.428,0.613,-0.674,2
35.53,-1.01,0.767,-0.809,2
35.6,-0.569,0.518,-0.871,2
35.67,-0.773,0.013,-0.417,2
35.73,-1.095,-0.237,0.873,2
35.8,-1.006,-0.547,0.929,2
35.87,-0.974,-0.197,0.18,2
35.93,-0.879,1.316,0.332,2
36.0,-0.881,1.312,-0.095,2
36.08,-0.375,0.378,-0.585,2
36.17,-0.793,0.482,-0.571,2
36.25,-0.85,0.448,-0.377,2
36.33,-0.668,0.379,-0.385,2
36.42,-0.847,0.396,-0.384,2
36.5,-1.101,0.401,-0.539,2
36.58,-0.989,0.42,-0.508,2
36.67,-1.032,0.634,-0.122,2
36.75,-1.022,0.531,-0.226,2
36.83,-0.988,0.31,-0.341,2
36.92,-1.028,0.062,-0.374,2
37.0,-0.82,-0.129,-0.134,2
37.08,-0.653,-0.297,-0.047,2
37.17,-0.368,-0.406,0.099,2
37.25,-0.373,-0.208,0.002,2
37.33,-0.582,0.178,-0.194,2
37.42,-0.382,1.083,0.099,2
37.5,-2.046,2.004,0.409,2
37.58,-0.509,1.191,0.326,2
37.67,-0.576,0.801,0.024,2
37.75,-0.99,0.28,-0.007,2
37.83,-0.662,-0.023,0.556,2
37.92,-0.319,0.027,0.7,2
38.0,-0.5,0.791,0.19,2
38.08,-1.005,1.545,0.502,2
38.17,-0.789,0.489,0.685,2
38.25,-0.88,0.382,0.14,2
38.33,-0.448,0.914,-1.3,2
38.42,-0.6,0.831,-0.879,2
38.5,-0.302,0.379,-0.217,2
38.58,-0.282,0.317,-0.052,2
38.67,-0.313,0.246,-0.05,2
38.75,-0.738,0.718,-0.76,2
38.83,-1.021,1.287,-1.12,2
38.92,-0.687,0.61,-0.423,2
39.0,-0.571,0.526,-0.151,2
39.08,-0.502,0.761,-0.333,2
39.17,-0.804,0.667,-0.314,2
39.25,-0.826,0.625,-0.07,2
39.33,-0.761,0.638,0.059,2
39.42,-0.795,0.596,0.072,2
39.5,-0.792,0.622,0.137,2
39.58,-0.728,0.652,0.165,2
39.67,-0.569,0.706,0.346,2
39.75,-0.524,0.868,0.409,2
39.83,-0.165,1.068,0.477,2
39.92,-0.46,0.693,0.621,2
40.0,-0.854,0.423,0.552,2
40.07,-1.017,0.194,-0.312,2
40.13,-1.221,0.221,-0.412,2
40.2,-0.852,0.531,-0.071,2
40.27,-0.725,0.656,-0.237,2
40.33,-1.03,0.884,-0.476,2
40.4,-1.0,0.502,-0.642,2
40.47,-0.41,-0.042,-0.66,2
40.53,-0.329,-0.356,-0.661,2
40.6,-0.62,-0.257,-0.986,2
40.67,-1.216,0.086,-1.066,2
40.73,-1.188,0.367,-0.377,2
40.8,-0.477,0.718,0.428,2
40.87,-0.361,0.517,0.559,2
40.93,-0.666,0.153,0.088,2
41.0,-0.867,0.412,-0.411,2
41.08,-0.899,0.577,-0.551,2
41.17,-0.73,0.604,-0.623,2
41.25,-0.883,1.086,-0.208,2
41.33,-0.682,1.359,-0.128,2
41.42,-1.033,0.812,-0.47,2
41.5,-0.829,0.19,-1.119,2
41.58,-0.544,0.236,0.01,2
41.67,-0.292,0.365,0.357,2
41.75,-0.372,1.028,0.577,2
41.83,-0.759,0.849,0.86,2
41.92,-0.517,0.555,0.685,2
42.0,-0.363,0.816,0.571,2
42.08,-0.463,0.716,0.711,2
42.17,-0.537,0.454,0.446,2
42.25,-0.55,0.485,0.355,2
42.33,-0.593,0.813,0.172,2
42.42,-0.729,0.92,0.233,2
42.5,-0.748,0.565,0.085,2
42.58,-0.358,0.879,-0.387,2
42.67,-0.545,0.594,-0.531,2
42.75,-0.745,0.794,-0.299,2
42.83,-0.749,1.084,-0.35,2
42.92,-0.854,0.597,-0.783,2
43.0,-0.572,0.085,-0.435,2
43.08,-0.571,0.306,-0.162,2
43.17,-0.942,1.159,0.146,2
43.25,-0.797,0.58,0.039,2
43.33,-0.893,0.397,-0.225,2
43.42,-0.771,0.636,-0.167,2
43.5,-0.748,0.628,-0.137,2
43.58,-0.847,0.559,-0.095,2
43.67,-0.789,0.663,-0.096,2
43.75,-0.808,0.553,-0.134,2
43.83,-0.705,0.667,-0.146,2
43.92,-0.751,0.703,-0.069,2
44.0,-0.861,0.55,-0.126,2
44.08,-0.712,0.626,-0.136,2
44.17,-0.7,0.745,-0.047,2
44.25,-0.858,0.638,-0.046,2
44.33,-0.787,0.643,-0.048,2
44.42,-0.842,0.722,0.036,2
44.5,-0.898,0.394,-0.142,2
44.58,-1.076,0.094,0.374,2
44.67,-0.722,0.435,0.201,2
44.75,-0.391,0.927,0.324,2
44.83,-0.581,0.609,0.817,2
44.92,-0.679,0.412,0.665,2
45.0,-0.643,0.5,0.601,2
45.08,-0.601,0.496,0.624,2
45.17,-0.483,0.536,0.675,2
45.25,-0.539,0.414,0.748,2
45.33,-0.426,0.47,0.673,2
45.42,-0.436,0.289,0.777,2
45.5,-0.455,0.121,0.79,2
45.58,-0.209,0.362,0.783,2
45.67,0.034,1.286,0.707,2
45.75,-0.571,1.518,0.226,2
45.83,-0.685,1.024,0.06,2
45.92,-0.325,0.769,-0.195,2
46.0,-0.714,0.564,-0.508,2
46.07,-1.702,0.465,0.286,2
46.13,-1.023,0.659,-0.394,2
46.2,-0.673,0.669,-0.376,2
46.27,-1.007,0.412,-0.398,2
46.33,-1.056,0.432,-0.065,2
46.4,-0.547,0.198,0.224,2
46.47,-0.848,0.197,0.211,2
46.53,-0.795,0.381,0.314,2
46.6,-0.485,0.714,0.451,2
46.67,0.007,1.233,0.855,2
46.73,0.012,0.875,0.783,2
46.8,-0.301,0.496,0.527,2
46.87,-0.223,0.63,0.542,2
46.93,-0.195,0.787,0.642,2
47.0,-0.052,0.77,0.582,2
47.08,0.426,0.836,0.616,2
47.17,-0.07,0.975,0.126,2
47.25,-0.458,0.961,0.545,2
47.33,-0.195,0.667,0.945,2
47.42,-0.897,0.717,0.571,2
47.5,-0.225,0.815,0.513,2
47.58,-0.169,0.855,0.611,2
47.67,-0.225,1.134,0.519,2
47.75,-0.57,1.04,0.297,2
47.83,-0.108,0.409,0.564,2
47.92,-0.29,0.187,0.727,2
48.0,-0.884,0.118,0.402,2
48.08,-0.848,0.043,0.033,2
48.17,-0.882,0.54,0.695,2
48.25,-0.421,1.104,0.907,2
48.33,-0.178,1.14,0.472,2
48.42,-0.175,0.757,0.312,2
48.5,-0.088,0.648,0.528,2
48.58,-0.016,0.594,1.174,2
48.67,-0.548,0.478,1.218,2
48.75,-0.397,0.643,0.782,2
48.83,-0.348,0.915,0.615,2
48.92,-0.387,0.743,0.465,2
49.0,-0.265,0.507,0.348,2
49.08,-0.1,0.645,0.249,2
49.17,-0.546,0.744,1.177,2
49.25,-0.532,0.242,1.118,2
49.33,-0.327,0.576,0.896,2
49.42,-0.271,0.945,0.72,2
49.5,-0.355,1.115,0.327,2
49.58,-1.314,0.561,0.223,2
49.67,-0.936,-0.168,0.393,2
49.75,-0.507,-0.051,0.159,2
49.83,-1.049,1.043,-0.298,2
49.92,-0.938,1.187,-0.329,2
50.0,-0.836,0.677,-0.135,2
50.08,-0.723,0.291,0.016,2
50.17,-0.503,-0.014,0.282,2
50.25,-0.553,0.626,0.017,2
50.33,-0.953,1.957,1.306,2
50.42,-0.058,0.717,1.194,2
50.5,-0.794,0.356,-0.381,2
50.58,-0.56,0.762,-0.686,2
50.67,-0.467,0.807,-0.748,2
50.75,-0.479,0.392,-0.729,2
50.83,-0.49,0.432,-0.804,2
50.92,-0.686,0.367,-0.948,2
51.0,-0.722,0.207,-1.016,2
51.08,-0.931,0.124,-1.009,2
51.17,-0.979,-0.124,-1.241,2
51.25,-0.792,-0.419,-0.636,2
51.33,-0.331,-0.406,-0.302,2
51.42,-0.107,1.107,-0.819,2
51.5,-0.498,1.33,-0.835,2
51.58,-0.204,0.616,-0.459,2
51.67,-0.33,0.378,-0.528,2
51.75,-0.808,0.444,-0.467,2
51.83,-1.255,0.566,-0.21,2
51.92,-1.354,0.646,-0.091,2
52.0,-1.293,0.635,0.07,2
52.07,-1.142,0.544,0.288,2
52.13,-0.932,0.438,0.414,2
52.2,-0.754,0.452,0.391,2
52.27,-0.766,0.364,0.482,2
52.33,-0.8,0.438,0.447,2
52.4,-0.821,0.436,0.484,2
52.47,-0.797,0.347,0.564,2
52.53,-0.673,0.286,0.54,2
52.6,-0.74,0.361,0.513,2
52.67,-0.649,0.452,0.466,2
52.73,-0.479,0.482,0.547,2
52.8,-0.375,0.64,0.469,2
52.87,-0.514,0.792,0.218,2
52.93,-0.854,0.914,0.852,2
53.0,-0.51,0.632,0.668,2
53.08,-0.623,0.581,0.427,2
53.17,-0.657,0.592,0.514,2
53.25,-0.688,0.665,0.395,2
53.33,-0.469,0.677,0.577,2
53.42,-0.361,0.666,0.657,2
53.5,-0.521,0.539,0.727,2
53.58,-0.73,0.396,0.627,2
53.67,-0.826,0.444,0.536,2
53.75,-0.714,0.474,0.391,2
53.83,-0.674,0.524,0.513,2
53.92,-0.691,0.425,0.554,2
54.0,-0.656,0.247,0.52,2
54.08,-0.551,0.138,0.357,2
54.17,-0.717,0.302,0.47,2
54.25,-0.984,0.683,0.601,2
54.33,-0.93,0.85,0.471,2
54.42,-0.587,0.643,0.432,2
54.5,-0.643,0.614,0.472,2
54.58,-0.744,0.644,0.424,2
54.67,-0.651,0.613,0.401,2
54.75,-0.587,0.614,0.419,2
54.83,-0.667,0.694,0.487,2
54.92,-0.777,0.667,0.554,2
55.0,-0.667,0.625,0.476,2
55.08,-0.561,0.594,0.35,2
55.17,-0.49,0.613,0.338,2
55.25,-0.514,0.603,0.454,2
55.33,-0.589,0.542,0.538,2
55.42,-0.624,0.598,0.628,2
55.5,-0.58,0.659,0.471,2
55.58,-0.534,0.712,0.396,2
55.67,-0.566,0.702,0.494,2
55.75,-0.559,0.661,0.591,2
55.83,-0.535,0.671,0.494,2
55.92,-0.529,0.673,0.498,2
56.0,-0.524,0.671,0.508,2
56.08,-0.518,0.688,0.518,2
56.17,-0.515,0.681,0.514,2
56.25,-0.517,0.679,0.521,2
56.33,-0.523,0.685,0.514,2
56.42,-0.513,0.679,0.51,2
56.5,-0.52,0.673,0.524,2
56.58,-0.527,0.679,0.522,2
56.67,-0.524,0.678,0.512,2
56.75,-0.522,0.68,0.516,2
56.83,-0.515,0.675,0.505,2
56.92,-0.522,0.678,0.521,2
57.0,-0.535,0.678,0.514,2
57.08,-0.507,0.684,0.503,2
57.17,-0.518,0.675,0.514,2
57.25,-0.526,0.669,0.521,2
57.33,-0.537,0.685,0.52,2
57.42,-0.5,0.691,0.5,2
57.5,-0.503,0.685,0.511,2
57.58,-0.517,0.689,0.52,2
57.67,-0.506,0.686,0.509,2
