time,x,y,z,class
2.85,5.915,1.768,13.354,3
2.89,8.598,11.768,12.561,3
2.93,1.89,22.195,9.634,3
2.96,-2.805,16.402,11.951,3
3.0,-0.061,8.293,6.585,3
3.04,0.366,5.122,4.329,3
3.08,1.22,2.988,6.463,3
3.12,0.427,3.902,5.183,3
3.17,-1.402,6.098,5.549,3
3.21,-2.439,4.817,5.854,3
3.25,-1.707,4.817,4.512,3
3.29,-1.646,3.902,4.329,3
3.33,-1.402,4.573,6.098,3
3.38,-0.671,0.976,7.744,3
3.42,-3.963,-3.476,14.573,3
3.46,-4.451,-4.939,21.707,3
3.5,1.22,-2.012,13.659,3
3.54,3.232,4.695,8.72,3
3.58,0.183,6.22,9.207,3
3.62,4.634,13.598,16.707,3
3.67,20.976,35.732,-5.244,3
3.71,0.305,125.915,-54.695,3
3.75,-54.329,153.415,-78.11,3
3.79,-63.598,49.573,-50.732,3
3.83,-45.122,-130.488,-73.537,3
3.88,-16.28,-156.585,-65.0,3
3.92,64.207,-67.012,-1.951,3
3.96,135.183,-10.854,40.915,3
4.0,32.622,71.159,24.268,3
4.04,-26.22,211.951,30.061,3
4.08,-35.366,182.012,3.598,3
4.12,-88.232,177.195,-13.11,3
4.17,-50.671,156.829,5.061,3
4.21,-7.378,91.463,-11.341,3
4.25,-2.744,33.11,-41.037,3
4.29,-1.098,-41.463,-23.598,3
4.33,0.183,-92.378,-24.878,3
4.38,-10.671,-116.22,-30.244,3
4.42,-49.024,12.317,-39.329,3
4.46,-63.902,-107.073,-55.61,3
4.5,-61.341,-119.207,-75.427,3
4.54,-54.39,-115.61,-87.988,3
4.58,-21.402,-58.415,-79.329,3
4.62,40.305,-81.646,-57.866,3
4.67,90.61,-89.939,-43.841,3
4.71,158.78,26.159,-33.476,3
4.75,215.671,76.707,-17.744,3
4.79,193.78,63.537,-23.598,3
4.83,57.561,39.329,-28.049,3
4.88,-63.963,-3.598,6.524,3
4.92,-119.512,-1.341,55.061,3
4.96,-117.439,60.976,109.024,3
5.0,-88.049,65.061,146.768,3
5.04,-62.134,-5.61,161.585,3
5.07,-31.28,-49.878,172.5,3
5.11,3.232,-69.695,137.073,3
5.15,51.89,-72.988,70.854,3
5.19,94.268,-101.829,9.512,3
5.22,66.951,10.549,-38.659,3
5.26,-25.061,153.354,-15.427,3
5.3,-7.744,230.0,-14.024,3
5.33,51.89,427.5,20.183,3
5.37,30.732,231.28,-21.646,3
5.41,-1.768,-48.476,-104.817,3
5.44,-43.049,-176.524,-103.72,3
5.48,-57.439,-250.366,-112.134,3
5.52,-46.646,-135.976,-94.756,3
5.56,-50.0,-65.061,-55.732,3
5.59,-64.268,-108.232,-12.683,3
5.63,-47.927,-98.537,28.049,3
5.67,-2.012,-82.012,52.5,3
5.7,-0.366,-39.695,90.488,3
5.74,-28.354,-5.793,137.012,3
5.78,11.524,42.256,134.939,3
5.81,65.366,24.207,156.463,3
5.85,124.878,-41.524,159.024,3
5.89,56.28,-84.939,90.244,3
5.93,-20.488,14.085,-12.988,3
5.96,-47.317,50.549,-44.329,3
6.0,-29.451,34.939,-25.549,3
6.04,-13.72,1.829,-15.122,3
6.08,-12.317,-9.329,-8.78,3
6.12,-20.671,18.171,-7.5,3
6.17,-21.22,13.049,-3.659,3
6.21,-16.098,-4.756,-0.854,3
6.25,-13.049,-9.695,-2.622,3
6.29,-2.195,-8.902,-4.146,3
6.33,14.756,-7.012,1.768,3
6.38,33.598,19.451,6.585,3
6.42,26.037,15.915,-1.768,3
6.46,22.256,-1.037,-1.829,3
6.5,26.707,26.829,-9.39,3
6.54,21.707,-9.268,-27.5,3
6.58,46.951,-34.878,-21.341,3
6.62,43.659,-5.854,-0.305,3
6.67,23.72,-4.024,-12.988,3
6.71,24.451,-16.585,-17.561,3
6.75,9.512,-3.049,-8.354,3
6.79,0.0,11.585,-6.098,3
6.83,5.427,-0.976,-10.122,3
6.88,0.732,-3.659,-9.695,3
6.92,1.159,3.963,-5.732,3
6.96,4.451,-17.561,-4.573,3
7.0,0.366,-4.817,2.256,3
7.04,-1.402,3.171,5.61,3
7.07,5.854,-1.28,2.744,3
7.11,9.268,13.293,2.256,3
7.15,2.805,43.963,0.427,3
7.19,-12.561,66.159,-0.976,3
7.22,-28.841,139.268,-20.671,3
7.26,-66.22,220.0,-34.146,3
7.3,-114.085,224.451,-6.341,3
7.33,-159.817,126.585,55.671,3
7.37,-121.646,176.037,89.573,3
7.41,-15.122,296.585,73.354,3
7.44,46.951,247.561,37.927,3
7.48,85.244,-10.305,-35.732,3
7.52,-1.098,-25.0,5.976,3
7.56,-29.329,92.805,7.805,3
7.59,-47.134,22.866,-68.049,3
7.63,-89.268,-141.89,-78.72,3
7.67,-88.598,-308.902,4.573,3
7.7,-33.232,-370.183,-15.183,3
7.74,47.195,-187.744,-80.122,3
7.78,60.671,-58.659,-38.171,3
7.81,49.878,-51.28,45.61,3
7.85,1.585,-91.951,50.732,3
7.89,-4.695,10.366,-0.427,3
7.93,19.634,11.829,-10.244,3
7.96,22.622,-35.915,-2.744,3
8.0,12.622,-19.939,6.341,2
8.04,7.805,-12.927,5.0,2
8.08,12.378,-4.878,0.915,2
8.12,12.866,-10.427,1.951,2
8.17,12.5,-21.829,2.683,2
8.21,4.695,-11.22,4.024,2
8.25,-0.427,-15.122,5.427,2
8.29,-3.354,-20.427,5.183,2
8.33,-1.707,-4.207,2.683,2
8.38,-2.5,-8.354,-6.28,2
8.42,-9.146,-1.463,-15.549,2
8.46,-17.622,14.207,-9.329,2
8.5,-20.122,46.524,1.829,2
8.54,-18.902,24.024,-5.488,2
8.58,-14.085,7.317,-7.866,2
8.62,-12.683,10.488,-6.037,2
8.67,-14.085,-2.744,-4.634,2
8.71,-12.439,6.22,2.805,2
8.75,-5.061,15.122,4.39,2
8.79,5.366,20.122,-0.915,2
8.83,7.195,9.451,-1.646,2
8.88,0.366,-5.122,-7.561,2
8.92,-8.476,-19.939,-12.927,2
8.96,-13.049,-19.939,-11.463,2
9.0,-16.524,-7.744,2.744,2
9.04,-24.085,8.049,-1.402,2
9.08,-20.793,14.756,-10.976,2
9.12,-16.098,23.11,-8.232,2
9.17,-2.866,8.841,-16.524,2
9.21,11.098,-8.659,-23.476,2
9.25,14.268,-12.5,-16.341,2
9.29,13.049,-19.024,-10.61,2
9.33,8.354,-5.0,0.915,2
9.38,9.268,-20.61,-9.756,2
9.42,8.293,-16.585,-12.012,2
9.46,-1.829,6.22,-5.244,2
9.5,-3.537,1.951,-6.707,2
9.54,2.5,-15.549,-4.268,2
9.58,-3.415,13.476,-1.037,2
9.62,2.012,15.732,-4.085,2
9.67,8.78,3.841,-7.5,2
9.71,16.22,-20.549,-12.927,2
9.75,20.366,-24.024,-9.451,2
9.79,19.939,-34.695,-20.549,2
9.83,22.134,-34.756,-19.329,2
9.88,13.963,0.671,1.159,2
9.92,-1.951,65.976,-0.915,2
9.96,-22.012,114.207,-20.427,2
10.0,-59.39,146.585,-23.049,2
10.04,-86.22,160.732,7.927,2
10.07,-86.585,129.451,29.329,2
10.11,-64.573,27.927,27.561,2
10.15,-38.598,-48.963,34.878,2
10.19,-5.122,-67.561,10.305,2
10.22,42.073,-208.537,-15.0,2
10.26,37.805,-359.207,-27.134,2
10.3,-2.683,-162.195,-47.134,2
10.33,-30.427,7.683,-49.329,2
10.37,-15.671,150.732,-3.78,2
10.41,12.988,95.976,15.122,2
10.44,62.805,-79.695,-14.329,2
10.48,50.854,-0.183,-17.744,2
10.52,42.561,36.28,0.854,2
10.56,24.207,-27.134,-11.098,2
10.59,13.232,-3.902,-1.463,2
10.63,14.756,19.695,2.073,2
10.67,12.5,7.988,2.134,2
10.7,2.622,-24.207,10.122,2
10.74,-16.22,11.037,10.61,2
10.78,-33.598,-1.22,25.61,2
10.81,-46.28,63.171,38.049,2
10.85,-27.256,142.866,28.293,2
10.89,4.939,84.756,-2.378,2
10.93,1.28,51.341,-21.28,2
10.96,-12.134,111.951,-30.061,2
11.0,-25.854,157.561,-36.89,2
11.04,-23.902,104.756,-51.159,2
11.08,-8.902,8.537,-58.354,2
11.12,7.073,-35.488,-31.524,2
11.17,12.317,-51.098,-15.671,2
11.21,13.78,-31.829,1.28,2
11.25,16.951,-30.732,6.585,2
11.29,18.659,-7.439,10.061,2
11.33,5.793,31.463,15.854,2
11.38,-9.329,60.244,20.244,2
11.42,-20.122,73.354,17.134,2
11.46,-28.11,49.024,-3.11,2
11.5,-30.915,50.671,-18.11,2
11.54,-38.476,45.0,-39.695,2
11.58,-50.061,31.22,-57.866,2
11.62,-50.61,4.024,-59.268,2
11.67,-54.268,-56.951,-55.305,2
11.71,-60.671,-101.28,-35.915,2
11.75,-64.451,-133.78,-18.841,2
11.79,-49.817,-143.537,13.293,2
11.83,-13.232,-133.78,50.305,2
11.88,38.171,-128.11,79.634,2
11.92,74.634,-106.037,107.378,2
11.96,84.878,-60.976,101.341,2
12.0,98.78,45.793,49.512,2
12.04,112.683,99.512,-5.793,2
12.08,95.732,54.756,-26.28,2
12.12,102.073,116.159,6.28,2
12.17,130.244,217.622,62.744,2
12.21,153.232,253.476,88.841,2
12.25,160.122,209.878,80.915,2
12.29,109.146,124.817,9.207,2
12.33,-11.22,-47.073,-32.744,2
12.38,-80.427,-204.512,-17.866,2
12.42,-50.427,-350.976,-23.963,2
12.46,-38.78,-333.293,-69.146,2
12.5,-8.841,-170.305,-75.244,2
12.54,25.488,-81.829,-59.451,2
12.58,3.78,-85.427,-51.463,2
12.62,7.439,-97.256,-27.744,2
12.67,6.037,-79.756,-11.829,2
12.71,14.39,-23.171,1.829,2
12.75,25.793,3.11,-0.915,2
12.79,38.171,-11.28,-12.012,2
12.83,30.854,9.878,-11.768,2
12.88,8.78,23.232,-1.402,2
12.92,6.463,-3.537,2.5,2
12.96,4.695,18.415,4.207,2
13.0,3.72,30.793,3.232,2
13.04,7.988,-10.427,3.659,2
13.07,2.317,6.524,10.732,2
13.11,-6.463,49.756,2.073,2
13.15,-21.524,37.317,-11.829,2
13.19,-51.951,25.061,-5.854,2
13.22,-60.427,38.72,16.707,2
13.26,-77.561,1.585,20.366,2
13.3,-69.329,-23.415,13.598,2
13.33,-45.366,9.146,9.39,2
13.37,-33.049,-15.854,10.793,2
13.41,-20.244,-12.988,13.232,2
13.44,-3.598,2.195,8.354,2
13.48,-7.561,-8.963,0.488,2
13.52,-4.146,24.817,8.659,2
13.56,6.159,23.171,12.012,2
13.59,0.366,-2.378,9.634,2
13.63,-13.72,23.902,7.805,2
13.67,-17.5,32.927,6.22,2
13.7,-6.22,15.122,3.171,2
13.74,7.195,17.988,3.171,2
13.78,11.037,12.012,3.354,2
13.81,18.415,3.78,-1.402,2
13.85,9.878,17.317,2.622,2
13.89,17.134,89.024,-6.037,2
13.93,30.854,158.72,-13.293,2
13.96,-12.805,211.951,-1.524,2
14.0,-73.293,213.598,0.61,2
14.04,-112.195,-70.915,-1.28,2
14.08,-96.402,-141.829,31.28,2
14.12,-66.524,90.244,80.854,2
14.17,-48.11,267.195,97.256,2
14.21,12.317,185.0,86.707,2
14.25,91.768,95.488,73.11,2
14.29,153.171,85.488,79.573,2
14.33,135.793,212.561,67.683,2
14.38,83.963,346.768,12.317,2
14.42,148.171,134.207,32.5,2
14.46,125.732,-3.659,60.366,2
14.5,52.317,-7.256,56.524,2
14.54,36.402,-76.524,45.549,2
14.58,62.866,-249.878,10.305,2
14.62,48.659,-468.476,-57.866,2
14.67,-28.902,-585.549,-85.061,2
14.71,-65.915,-490.366,-42.317,2
14.75,-39.451,-255.854,-1.037,2
14.79,-11.402,-167.866,-6.829,2
14.83,55.732,-91.098,11.098,2
14.88,67.378,-56.707,3.537,2
14.92,37.927,-8.598,-4.756,2
14.96,10.793,7.012,-12.622,2
15.0,-2.805,-11.402,-19.756,2
15.04,2.805,-8.963,-10.366,2
15.08,21.341,-23.049,-4.268,2
15.12,20.488,-22.683,-12.012,2
15.17,4.939,-18.293,-10.488,2
15.21,-5.183,-0.671,-4.878,2
15.25,13.476,20.549,-5.488,2
15.29,32.378,-20.183,-19.695,2
15.33,24.329,-52.805,-17.073,2
15.38,6.463,-9.512,-12.927,2
15.42,-0.366,15.244,-8.841,2
15.46,0.0,8.659,-1.585,2
15.5,-2.866,17.866,-3.171,2
15.54,-2.805,14.451,-3.537,2
15.58,-3.415,13.841,-3.537,2
15.62,-1.951,17.317,-3.598,2
15.67,1.707,6.707,-2.988,2
15.71,0.976,0.549,-1.159,2
15.75,1.646,2.378,-1.768,2
15.79,3.232,1.098,-1.28,2
15.83,5.976,7.683,-2.622,2
15.88,9.146,12.439,-7.927,2
15.92,32.378,1.402,-27.012,2
15.96,26.646,16.463,-26.098,2
16.0,-6.585,14.146,-13.72,2
16.04,-23.049,-0.915,12.134,2
16.07,-30.244,17.927,35.549,2
16.11,-24.451,32.012,47.866,2
16.15,3.293,13.232,32.927,2
16.19,16.646,-32.988,1.585,2
16.22,10.0,-0.366,5.488,2
16.26,5.244,11.22,12.012,2
16.3,8.72,3.171,11.159,2
16.33,4.329,25.61,15.061,2
16.37,0.488,21.463,10.671,2
16.41,9.329,2.683,11.89,2
16.44,9.695,-6.098,12.622,2
16.48,20.854,-11.341,15.61,2
16.52,17.073,-21.037,11.707,2
16.56,14.573,-24.634,0.854,2
16.59,18.232,-1.22,-15.122,2
16.63,27.988,56.585,-48.171,2
16.67,11.402,1.585,-54.878,2
16.7,3.415,-86.89,-35.976,2
16.74,-8.232,-105.122,-44.939,2
16.78,-9.085,-83.72,-32.439,2
16.81,8.902,16.829,-0.671,2
16.85,-37.256,73.902,34.207,2
16.89,-42.805,167.134,97.988,2
16.93,-12.988,55.976,73.049,2
16.96,-49.573,-109.39,48.293,2
17.0,-112.073,53.354,19.939,2
17.04,-99.268,165.366,8.902,2
17.08,-35.122,133.72,15.793,2
17.12,33.476,107.134,19.024,2
17.17,121.463,134.451,26.159,2
17.21,174.39,231.037,60.366,2
17.25,136.951,215.244,51.463,2
17.29,16.341,237.927,26.89,2
17.33,63.841,122.805,3.11,2
17.38,24.39,-64.451,-74.512,2
17.42,-41.951,-2.195,-80.732,2
17.46,-61.829,110.793,-82.805,2
17.5,-57.439,159.939,-90.915,2
17.54,-68.78,88.78,-139.512,2
17.58,-46.22,9.878,-124.634,2
17.62,-8.232,103.171,-105.488,2
17.67,9.756,78.171,-110.915,2
17.71,10.793,33.841,-95.549,2
17.75,13.476,36.524,-63.354,2
17.79,12.988,32.866,-51.341,2
17.83,10.915,23.415,-41.951,2
17.88,13.11,17.744,-35.366,2
17.92,11.28,14.512,-28.232,2
17.96,6.28,10.305,-20.427,2
18.0,2.927,1.037,-16.037,2
18.04,-2.439,-3.841,-7.012,2
18.07,-5.549,0.976,0.915,2
18.11,-2.622,10.488,4.634,2
18.15,-1.341,20.366,6.524,2
18.19,-4.085,6.646,4.695,2
18.22,-7.744,3.476,1.707,2
18.26,-14.512,-8.049,3.72,2
18.3,-46.646,-12.866,17.073,2
18.33,-94.268,0.183,47.622,2
18.37,-140.183,-49.817,96.768,2
18.41,-179.695,-127.561,139.451,2
18.44,-165.915,-271.89,105.366,2
18.48,-105.61,-503.049,120.549,2
18.52,-10.976,-522.012,77.134,2
18.56,31.037,-323.537,-160.0,2
18.59,51.707,-195.0,-171.037,2
18.63,94.939,-29.878,-140.0,2
18.67,106.463,-8.354,-90.549,2
18.7,85.061,-55.305,-0.488,2
18.74,39.817,-79.39,78.476,2
18.78,30.183,-50.732,142.744,2
18.81,42.866,37.073,119.085,2
18.85,-15.244,66.341,64.939,2
18.89,4.512,16.402,-1.402,2
18.93,46.768,-36.098,-29.939,2
18.96,65.183,26.768,-53.78,2
19.0,78.171,33.902,-45.183,2
19.04,75.671,26.89,-31.463,2
19.08,45.183,157.744,-57.683,2
19.12,-11.159,247.988,-51.524,2
19.17,-28.171,184.146,-55.61,2
19.21,-33.476,179.756,-70.305,2
19.25,-39.146,222.317,-62.683,2
19.29,-46.89,317.622,-43.354,2
19.33,-48.415,285.0,-95.915,2
19.38,-84.451,52.012,-175.793,2
19.42,-134.939,-55.488,-179.268,2
19.46,-123.902,-22.988,-131.585,2
19.5,-117.317,-4.329,-55.366,2
19.54,-132.622,-7.012,19.207,2
19.58,-119.268,-26.22,64.268,2
19.62,-89.207,-35.976,52.866,2
19.67,-39.39,-11.89,15.244,2
19.71,2.805,-36.707,-25.427,2
19.75,31.707,-108.293,-40.732,2
19.79,69.878,-132.317,7.866,2
19.83,84.634,-67.5,49.268,2
19.88,87.744,-10.976,62.317,2
19.92,80.305,-32.439,46.037,2
19.96,30.305,-154.329,19.207,2
20.0,-23.049,-84.024,9.756,2
20.04,-4.268,34.695,6.707,2
20.08,17.622,51.28,-1.402,2
20.12,11.341,167.622,41.707,2
20.17,59.085,229.268,54.939,2
20.21,133.72,207.805,55.305,2
20.25,152.866,120.915,76.524,2
20.29,174.024,27.927,103.659,2
20.33,202.5,20.915,134.939,2
20.38,186.707,-136.768,84.085,2
20.42,185.793,-382.378,18.11,2
20.46,137.866,-452.5,-22.256,2
20.5,4.329,-363.537,-34.451,2
20.54,-105.427,-313.293,-26.037,2
20.58,-181.341,-270.366,27.134,2
20.62,-189.756,-237.5,76.768,2
20.67,-88.78,-146.402,131.585,2
20.71,-11.159,-28.963,138.11,2
20.75,62.805,-30.915,93.598,2
20.79,71.463,-110.0,29.878,2
20.83,38.598,-33.049,22.256,2
20.88,16.22,-26.159,19.024,2
20.92,0.183,-25.183,12.256,2
20.96,-1.585,16.22,12.622,2
21.0,2.622,19.268,10.732,2
21.04,3.171,-4.939,7.439,2
21.07,3.902,-11.098,10.244,2
21.11,4.207,-2.5,7.683,2
21.15,-4.634,2.866,0.183,2
21.19,-4.756,5.305,-1.098,2
21.22,1.28,8.963,3.415,2
21.26,0.0,23.963,4.695,2
21.3,-1.89,-12.866,0.244,2
21.33,3.476,-15.549,6.646,2
21.37,0.183,1.585,10.671,2
21.41,-1.829,-7.439,2.683,2
21.44,-4.39,11.524,-3.72,2
21.48,-10.488,50.305,-5.488,2
21.52,-14.024,68.476,-12.317,2
21.56,-7.927,70.366,-27.744,2
21.59,-12.805,88.049,-16.28,2
21.63,-4.634,92.744,10.732,2
21.67,-2.195,60.244,15.61,2
21.7,-0.671,100.427,18.963,2
21.74,23.841,163.902,38.232,2
21.78,18.476,192.195,33.415,2
21.81,19.573,200.549,34.695,2
21.85,19.451,170.061,32.195,2
21.89,7.378,-17.317,-6.463,2
21.93,-24.39,-214.695,-54.695,2
21.96,-23.171,-205.671,-50.488,2
22.0,-7.378,-123.171,-40.976,2
22.04,-19.268,-81.463,-30.366,2
22.08,-44.756,-42.5,-7.805,2
22.12,-47.134,102.927,19.756,2
22.17,-0.427,269.573,49.939,2
22.21,26.585,295.61,81.402,2
22.25,41.098,296.646,126.524,2
22.29,95.183,316.951,150.915,2
22.33,105.122,352.134,77.866,2
22.38,41.463,342.622,-29.146,2
22.42,12.5,178.293,-91.28,2
22.46,22.561,-49.817,-63.841,2
22.5,12.866,-61.463,-71.463,2
22.54,-21.037,3.598,-111.463,2
22.58,-28.232,-7.134,-104.39,2
22.62,-33.598,-124.939,-102.134,2
22.67,-37.5,-246.22,-67.195,2
22.71,20.671,-287.256,-3.963,2
22.75,33.659,-369.268,3.049,2
22.79,52.073,-337.622,-31.89,2
22.83,55.61,-195.671,-72.744,2
22.88,7.073,-96.768,-109.695,2
22.92,6.22,-36.707,-80.793,2
22.96,7.622,-8.171,-40.427,2
23.0,13.78,6.524,18.659,2
23.04,0.732,12.134,71.159,2
23.08,-5.305,-66.89,110.061,2
23.12,37.744,-27.5,135.61,2
23.17,35.061,163.354,140.122,2
23.21,-48.78,50.549,78.354,2
23.25,-42.866,-133.354,10.549,2
23.29,-0.122,-95.793,5.854,2
23.33,7.622,1.22,7.988,2
23.38,-1.341,-2.927,38.232,2
23.42,19.573,-13.171,61.22,2
23.46,51.22,55.427,52.866,2
23.5,63.78,69.146,11.646,2
23.54,94.207,42.012,26.098,2
23.58,119.329,63.963,36.098,2
23.62,98.841,126.829,13.78,2
23.67,66.768,92.134,-16.707,2
23.71,2.5,-60.976,-70.61,2
23.75,-63.171,-21.646,-84.268,2
23.79,-30.244,141.22,-29.939,2
23.83,66.22,208.659,-33.11,2
23.88,33.11,176.89,-34.878,2
23.92,-31.28,183.415,-9.085,2
23.96,-27.988,57.561,0.915,2
24.0,14.878,-65.0,18.659,2
24.04,23.72,-168.963,44.39,2
24.07,-32.195,-295.61,31.707,2
24.11,-108.963,-563.049,38.902,2
24.15,-106.829,-462.561,33.598,2
24.19,-71.341,-92.744,14.451,2
24.22,-96.768,175.61,-59.756,2
24.26,-67.317,172.683,-121.951,2
24.3,-27.317,37.988,-130.549,2
24.33,-4.39,-45.854,-110.427,2
24.37,22.988,-113.963,-84.695,2
24.41,57.073,-113.902,-49.39,2
24.44,86.951,-81.28,-7.988,2
24.48,103.963,-38.476,28.232,2
24.52,109.451,-16.524,59.573,2
24.56,93.171,-17.561,78.415,2
24.59,96.098,8.354,92.134,2
24.63,84.39,-9.207,95.488,2
24.67,1.341,-56.463,36.402,2
24.7,-38.171,-23.476,-17.805,2
24.74,15.732,-1.768,2.5,2
24.78,8.78,2.317,2.134,2
24.81,-1.89,28.902,-5.0,2
24.85,1.341,12.073,-4.573,2
24.89,3.171,9.512,-4.878,2
24.93,1.89,8.72,-7.439,2
24.96,-0.061,3.78,-3.963,2
25.0,-2.866,2.195,-5.549,2
25.04,-2.744,22.439,-27.927,2
25.08,-7.622,4.268,-66.463,2
25.12,-30.61,-23.598,-111.524,2
25.17,-25.915,-73.598,-112.866,2
25.21,-3.537,-48.659,-50.0,2
25.25,-34.024,-4.085,28.171,2
25.29,-102.683,145.732,68.354,2
25.33,-137.805,169.329,87.561,2
25.38,-77.134,189.695,92.317,2
25.42,-8.11,401.829,90.793,2
25.46,18.841,316.28,-8.598,2
25.5,17.988,19.756,-44.451,2
25.54,-10.61,-19.695,-33.354,2
25.58,-14.329,-54.512,-44.024,2
25.62,-3.11,-22.012,-35.244,2
25.67,5.244,39.085,-6.768,2
25.71,2.866,45.854,5.427,2
25.75,-2.683,29.329,-0.366,2
25.79,-21.524,21.037,-20.183,2
25.83,-21.768,116.89,-30.854,2
25.88,-4.085,168.232,-25.671,2
25.92,-7.622,134.024,-30.793,2
25.96,-21.951,162.5,-45.122,2
26.0,-12.866,161.037,-37.317,2
26.04,-20.915,128.049,-49.512,2
26.08,-23.72,110.488,-82.927,2
26.12,-32.866,51.89,-102.134,2
26.17,-62.195,-111.463,-123.171,2
26.21,-61.768,-214.573,-128.78,2
26.25,-69.939,-279.329,-109.268,2
26.29,-70.305,-291.707,-54.207,2
26.33,-33.232,-201.098,26.646,2
26.38,-8.415,-213.537,94.756,2
26.42,11.89,-204.146,149.878,2
26.46,48.171,-93.11,198.049,2
26.5,74.39,-44.085,170.854,2
26.54,43.598,-24.207,65.732,2
26.58,42.805,-8.171,-38.354,2
26.62,40.244,26.341,-140.732,2
26.67,76.037,34.024,-130.427,2
26.71,83.476,34.39,-104.39,2
26.75,85.427,38.476,-89.451,2
26.79,91.037,8.354,-74.634,2
26.83,68.049,-52.805,-69.878,2
26.88,47.317,-58.476,-66.341,2
26.92,49.817,-41.098,-62.927,2
26.96,43.72,-42.744,-60.549,2
27.0,48.72,-61.037,-45.305,2
27.04,54.939,-68.72,-23.232,2
27.07,58.11,-105.366,-2.744,2
27.11,98.537,-124.878,16.524,2
27.15,159.329,-41.89,58.72,2
27.19,129.207,-17.195,90.976,2
27.22,51.28,34.024,120.671,2
27.26,-74.085,84.817,61.28,2
27.3,-61.28,-19.878,48.78,2
27.33,-36.768,63.171,65.793,2
27.37,-50.915,473.354,25.549,2
27.41,-18.049,421.585,-20.549,2
27.44,-4.329,117.012,-34.39,2
27.48,19.39,17.073,-21.098,2
27.52,38.232,-31.707,-20.549,2
27.56,44.085,-106.037,-31.037,2
27.59,41.768,-120.732,-25.183,2
27.63,42.073,-68.78,-13.537,2
27.67,43.049,-28.902,-19.146,2
27.7,38.232,-44.695,-23.841,2
27.74,33.171,-9.207,-14.268,2
27.78,29.268,-21.28,-17.134,2
27.81,26.524,-13.841,-9.817,2
27.85,10.122,36.22,6.037,2
27.89,-29.878,9.634,11.341,2
27.93,-71.037,-3.598,9.39,2
27.96,-81.646,-44.085,3.902,2
28.0,-30.061,-43.293,17.317,2
28.04,25.915,-1.707,5.854,2
28.08,44.695,-45.854,-27.561,2
28.12,43.598,-52.866,-37.012,2
28.17,45.549,-0.915,-23.537,2
28.21,53.049,17.195,-9.695,2
28.25,44.268,-45.0,-1.341,2
28.29,3.598,-111.28,6.402,2
28.33,-57.5,-121.341,14.512,2
28.38,-78.659,-159.085,34.756,2
28.42,-25.61,-107.988,62.561,2
28.46,34.451,24.329,35.244,2
28.5,39.634,-14.878,-15.122,2
28.54,24.756,-62.134,-28.354,2
28.58,21.28,-2.317,-10.427,2
